,member_ID,order_ID,name,collected?,order_requests,deposits,delivery_date,order_request_value
723,17,181,XXX,True,"{'388': {'filled': '1.07', 'ordered': '1.0'}, '413': {'filled': '0.0', 'ordered': '3.0'}, '427': {'filled': '5.0', 'ordered': '5.0'}, '667': {'filled': '1.0', 'ordered': '1.0'}, '706': {'filled': '10.0', 'ordered': '10.0'}, '954': {'filled': '1.97', 'ordered': '2.0'}, '1200': {'filled': '1.0', 'ordered': '1.0'}}","{'1.5': 1, '-1.5': 2, '-0.08': 20}",2020-10-23,22.05
724,19,181,XXX,True,"{'413': {'filled': '6.0', 'ordered': '6.0'}, '670': {'filled': '1'}, '1200': {'filled': '1.99', 'ordered': '2.0'}, '1360': {'filled': '5', 'ordered': '6.0'}}",,2020-10-23,26.46
725,22,181,XXX,True,"{'380': {'filled': '1.0', 'ordered': '1.0'}, '448': {'filled': '2.0', 'ordered': '2.0'}, '455': {'filled': '', 'ordered': '1.0'}, '652': {'filled': '3.0', 'ordered': '3.0'}, '655': {'filled': '3.0', 'ordered': '3.0'}, '670': {'filled': '2.0', 'ordered': '2.0'}, '706': {'filled': '5.0', 'ordered': '5.0'}, '872': {'filled': '0.15', 'ordered': '0.15'}, '931': {'filled': '3.0', 'ordered': '3.0'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1043': {'filled': '0.2', 'ordered': '0.2'}, '1055': {'filled': '0.71', 'ordered': '0.5'}, '1214': {'filled': '0.0', 'ordered': '0.2'}, '1311': {'filled': '0.4', 'ordered': '1.0'}, '1343': {'filled': '0.39', 'ordered': '0.4'}}",{'-0.15': 1},2020-10-23,37.41
726,30,181,XXX,True,"{'388': {'filled': '0.44', 'ordered': '0.4'}, '414': {'filled': '0.3', 'ordered': '0.3'}, '489': {'filled': '0.17', 'ordered': '0.2'}, '652': {'filled': '1.0', 'ordered': '1.0'}, '655': {'filled': '1'}, '667': {'filled': '3.0', 'ordered': '3.0'}, '706': {'filled': '2'}, '1083': {'filled': '2.0', 'ordered': '2.0'}, '1112': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '0.49', 'ordered': '0.5'}, '1335': {'filled': '0.3', 'ordered': '0.3'}, '1343': {'filled': '0.39', 'ordered': '0.4'}}",,2020-10-23,22.0
727,33,181,XXX,True,"{'444': {'filled': '1.0', 'ordered': '1.0'}, '455': {'filled': '', 'ordered': '1.0'}, '485': {'filled': '0', 'ordered': '0.2'}, '518': {'filled': '1.0', 'ordered': '1.0'}, '621': {'filled': '2.0', 'ordered': '2.0'}, '768': {'filled': '2.0', 'ordered': '2.0'}, '777': {'filled': '1.0', 'ordered': '1.0'}, '954': {'filled': '1.56', 'ordered': '1.5'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1112': {'filled': '3.0', 'ordered': '3.0'}, '1200': {'filled': '1.23', 'ordered': '1.2'}, '1214': {'filled': '0.18', 'ordered': '0.2'}}",,2020-10-23,29.18
728,34,181,XXX,True,"{'388': {'filled': '0.45', 'ordered': '0.5'}, '413': {'filled': '0.0', 'ordered': '2.0'}, '414': {'filled': '0.29', 'ordered': '0.3'}, '428': {'filled': '1.0', 'ordered': '1.0'}, '444': {'filled': '1.0', 'ordered': '1.0'}, '448': {'filled': '1.0', 'ordered': '1.0'}, '954': {'filled': '1.07', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1083': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '0.11', 'ordered': '0.5'}, '1335': {'filled': '1.08', 'ordered': '1.0'}, '1343': {'filled': '1.05', 'ordered': '1.0'}}",,2020-10-23,21.1
729,35,181,XXX,True,"{'388': {'filled': '0.24', 'ordered': '0.2'}, '413': {'filled': '0.0', 'ordered': '1.0'}, '479': {'filled': '1.0', 'ordered': '1.0'}, '485': {'filled': '0', 'ordered': '0.3'}, '872': {'filled': '0.53'}, '1039': {'filled': '2.0', 'ordered': '2.0'}, '1043': {'filled': '0.36', 'ordered': '0.4'}, '1343': {'filled': '0.5', 'ordered': '0.5'}}",,2020-10-23,16.72
730,38,181,XXX,True,"{'670': {'filled': '1'}, '705': {'filled': '10.0', 'ordered': '10.0'}, '1055': {'filled': '0.58', 'ordered': '0.5'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1112': {'filled': '2.0', 'ordered': '2.0'}}",{'1.5': 1},2020-10-23,14.05
731,39,181,XXX,True,{'872': {'filled': '0.0'}},,2020-10-23,0.0
732,41,181,XXX,True,"{'777': {'filled': '1'}, '1039': {'filled': '1'}}",,2020-10-23,2.87
733,44,181,XXX,True,"{'414': {'filled': '0.23', 'ordered': '0.3'}, '479': {'filled': '2'}, '655': {'filled': '2.0', 'ordered': '2.0'}, '868': {'filled': '5.0', 'ordered': '6.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '1.0', 'ordered': '1.0'}, '1343': {'filled': '0.5', 'ordered': '0.5'}}",,2020-10-23,16.34
734,46,181,Supercoop,True,"{'448': {'filled': '1', 'ordered': '2.0'}, '455': {'filled': '', 'ordered': '1.0'}, '479': {'filled': '', 'ordered': '2.0'}, '518': {'filled': '3.0', 'ordered': '3.0'}, '621': {'filled': '1', 'ordered': '2.0'}, '655': {'filled': '', 'ordered': '1.0'}, '670': {'filled': '', 'ordered': '2.0'}, '706': {'filled': '3', 'ordered': '5.0'}, '768': {'filled': '0', 'ordered': '1.0'}, '777': {'filled': '', 'ordered': '1.0'}, '852': {'filled': '', 'ordered': '1.0'}, '872': {'filled': '0.0', 'ordered': '0.85'}, '932': {'filled': '0', 'ordered': '1.0'}, '1039': {'filled': '', 'ordered': '2.0'}, '1043': {'filled': '', 'ordered': '0.2'}, '1055': {'filled': '', 'ordered': '1.0'}, '1112': {'filled': '', 'ordered': '2.0'}}",,2020-10-23,10.84
735,47,181,XXX,True,"{'427': {'filled': '1.0', 'ordered': '1.0'}, '455': {'filled': '', 'ordered': '2.0'}, '1055': {'filled': '1.63', 'ordered': '1.5'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '1.0', 'ordered': '1.0'}, '1343': {'filled': '0.49', 'ordered': '0.5'}}",,2020-10-23,8.95
736,50,181,XXX,True,"{'388': {'filled': '1.08', 'ordered': '1.0'}, '428': {'filled': '1.0', 'ordered': '2.0'}, '489': {'filled': '0.67', 'ordered': '0.7'}, '557': {'filled': '1.0', 'ordered': '1.0'}, '852': {'filled': '1.0', 'ordered': '1.0'}, '954': {'filled': '0.49', 'ordered': '0.5'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1055': {'filled': '0.62', 'ordered': '0.5'}, '1073': {'filled': '1.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1300': {'filled': '0.3', 'ordered': '0.3'}, '1343': {'filled': '0.41', 'ordered': '0.4'}}",,2020-10-23,34.43
737,55,181,XXX,True,"{'380': {'filled': '1.0', 'ordered': '1.0'}, '388': {'filled': '0.45', 'ordered': '0.5'}, '414': {'filled': '0.1', 'ordered': '0.2'}, '427': {'filled': '3.0', 'ordered': '3.0'}, '557': {'filled': '2.0', 'ordered': '2.0'}, '667': {'filled': '5.0', 'ordered': '5.0'}, '685': {'filled': '6.0', 'ordered': '6.0'}, '784': {'filled': '1.0', 'ordered': '1.0'}, '1055': {'filled': '0.85', 'ordered': '1.0'}, '1083': {'filled': '1.0', 'ordered': '1.0'}, '1214': {'filled': '0.2', 'ordered': '0.2'}, '1335': {'filled': '0.25', 'ordered': '0.25'}}",,2020-10-23,40.91
738,1,182,XXX,True,"{'new_product_4': {'filled': '0'}, 'new_product_6': {'filled': '1'}, 'new_product_7': {'filled': '1'}, 'new_product_9': {'filled': '1'}, 'new_product_11': {'filled': '1'}, 'new_product_12': {'filled': '1'}, 'new_product_13': {'filled': '6'}}",,2020-10-23,16.75
739,2,182,XXX,True,"{'new_product_4': {'filled': '6'}, 'new_product_15': {'filled': '1'}}",,2020-10-23,9.48
740,9,182,XXX,True,{'new_product_5': {'filled': '1'}},,2020-10-23,2.28
741,19,182,XXX,True,"{'new_product_1': {'filled': '1'}, 'new_product_2': {'filled': '1'}, 'new_product_3': {'filled': '1'}, 'new_product_4': {'filled': '6'}}",,2020-10-23,4.38
742,30,182,XXX,True,{'new_product_8': {'filled': '1'}},,2020-10-23,4.0
743,35,182,XXX,True,"{'new_product_3': {'filled': '1'}, 'new_product_5': {'filled': '1'}}",,2020-10-23,3.4
744,38,182,XXX,True,"{'new_product_10': {'filled': '1'}, 'new_product_16': {'filled': '1'}}",,2020-10-23,4.64
745,1,188,XXX,True,"{'1329': {'filled': '0.3', 'ordered': '0.4'}}",,2020-10-30,8.57
746,10,188,XXX,True,"{'1327': {'filled': '0.3', 'ordered': '0.3'}}",,2020-10-30,9.14
747,41,188,XXX,True,"{'1327': {'filled': '0'}, '1329': {'filled': '0', 'ordered': '0.18'}}",,2020-10-30,0.0
748,1,193,XXX,True,"{'1376': {'filled': '1.0', 'ordered': '1.0'}, '1381': {'filled': '1.0', 'ordered': '1.0'}, '1390': {'filled': '1.0', 'ordered': '1.0'}, '1397': {'filled': '2.0', 'ordered': '2.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-10,7.65
749,9,193,XXX,True,"{'1370': {'filled': '1.0', 'ordered': '1.0'}, '1389': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '5.0', 'ordered': '6.0'}}",,2020-11-10,11.21
750,13,193,XXX,True,"{'1397': {'filled': '1.0', 'ordered': '1.0'}, '1419': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-10,2.3
751,17,193,XXX,True,"{'1374': {'filled': '1.0', 'ordered': '1.0'}, '1383': {'filled': '1.0', 'ordered': '1.0'}, '1389': {'filled': '1.0', 'ordered': '1.0'}, '1397': {'filled': '4.0', 'ordered': '4.0'}, '1398': {'filled': '2.0', 'ordered': '2.0'}, '1404': {'filled': '3.0', 'ordered': '3.0'}, '1405': {'filled': '3.0', 'ordered': '3.0'}, '1416': {'filled': '2.0', 'ordered': '2.0'}, '1422': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-10,19.43
752,22,193,XXX,True,"{'1364': {'filled': '1.0', 'ordered': '1.0'}, '1389': {'filled': '1.0', 'ordered': '1.0'}, '1391': {'filled': '1.0', 'ordered': '1.0'}, '1412': {'filled': '1.0', 'ordered': '1.0'}, '1419': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '0.0', 'ordered': '1.0'}}",,2020-11-10,8.0
753,34,193,XXX,True,"{'1370': {'filled': '1.0', 'ordered': '1.0'}, '1390': {'filled': '2.0', 'ordered': '2.0'}, '1405': {'filled': '3.0', 'ordered': '3.0'}}",,2020-11-10,5.96
754,47,193,XXX,True,"{'1367': {'filled': '1.0', 'ordered': '1.0'}, '1419': {'filled': '4.0', 'ordered': '4.0'}}",,2020-11-10,5.9
755,50,193,XXX,True,"{'1381': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '3.0', 'ordered': '3.0'}, '1421': {'filled': '2.0', 'ordered': '2.0'}, '1422': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-10,9.74
756,58,193,XXX,True,"{'1390': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-10,4.09
757,1,194,XXX,True,"{'48': {'filled': '1.0', 'ordered': '1.0'}, '66': {'filled': '4.0', 'ordered': '4.0'}, '75': {'filled': '0', 'ordered': '1.0'}, '128': {'filled': '2.0', 'ordered': '2.0'}, '138': {'filled': '2.0', 'ordered': '2.0'}, '195': {'filled': '1.0', 'ordered': '1.0'}, '198': {'filled': '2.0', 'ordered': '2.0'}, '212': {'filled': '4.0', 'ordered': '4.0'}, '216': {'filled': '1.0', 'ordered': '1.0'}, '233': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-11,34.29
758,3,194,XXX,True,"{'6': {'filled': '2'}, '76': {'filled': '2.0', 'ordered': '2.0'}, '106': {'filled': '1.0', 'ordered': '1.0'}, '108': {'filled': '0', 'ordered': '3.0'}, '121': {'filled': '1.0', 'ordered': '1.0'}, '156': {'filled': '2.0', 'ordered': '2.0'}, '228': {'filled': '1'}, '233': {'filled': '1'}, '249': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-11,52.81
759,6,194,XXX,True,"{'48': {'filled': '2'}, '121': {'filled': '3', 'ordered': '2.0'}, '182': {'filled': '0', 'ordered': '2.0'}, '216': {'filled': '1'}, '233': {'filled': '2'}, '238': {'filled': '2.0', 'ordered': '2.0'}, '240': {'filled': '4.0', 'ordered': '4.0'}, '258': {'filled': '2.0', 'ordered': '2.0'}, '275': {'filled': '2'}}",,2020-11-11,47.82
760,9,194,XXX,True,"{'84': {'filled': '4.0', 'ordered': '4.0'}, '138': {'filled': '2.0', 'ordered': '2.0'}, '139': {'filled': '2.0', 'ordered': '2.0'}, '156': {'filled': '2.0', 'ordered': '2.0'}, '163': {'filled': '6.0', 'ordered': '6.0'}, '223': {'filled': '0.3', 'ordered': '0.3'}}",,2020-11-11,60.36
761,10,194,XXX,True,"{'6': {'filled': '1.0', 'ordered': '1.0'}, '11': {'filled': '0', 'ordered': '1.0'}, '66': {'filled': '2.0', 'ordered': '2.0'}, '75': {'filled': '0', 'ordered': '1.0'}, '163': {'filled': '1.0', 'ordered': '1.0'}, '255': {'filled': '1.0', 'ordered': '1.0'}, '274': {'filled': '0'}, '280': {'filled': '1.0', 'ordered': '1.0'}, '990': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,12.03
762,11,194,XXX,True,"{'11': {'filled': '0', 'ordered': '1.0'}, '24': {'filled': '1.0', 'ordered': '1.0'}, '36': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,2.58
763,12,194,XXX,True,"{'36': {'filled': '1.0', 'ordered': '1.0'}, '76': {'filled': '2.0', 'ordered': '2.0'}, '78': {'filled': '0', 'ordered': '1.0'}, '84': {'filled': '3.0', 'ordered': '3.0'}, '106': {'filled': '2.0', 'ordered': '2.0'}, '121': {'filled': '9.0', 'ordered': '9.0'}, '143': {'filled': '2', 'ordered': '1.0'}, '163': {'filled': '2.0', 'ordered': '2.0'}, '195': {'filled': '3'}, '212': {'filled': '2.0', 'ordered': '2.0'}, '249': {'filled': '1.0', 'ordered': '1.0'}, '255': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,82.57
764,13,194,XXX,True,"{'106': {'filled': '1.0', 'ordered': '1.0'}, '122': {'filled': '1.0', 'ordered': '1.0'}, '989': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,12.41
765,17,194,XXX,True,"{'84': {'filled': '3.0', 'ordered': '3.0'}, '212': {'filled': '6.0', 'ordered': '6.0'}}",,2020-11-11,22.62
766,19,194,XXX,True,"{'6': {'filled': '1.0', 'ordered': '1.0'}, '27': {'filled': '1'}, '75': {'filled': '0', 'ordered': '1.0'}, '122': {'filled': '1'}, '181': {'filled': '0', 'ordered': '1.0'}, '182': {'filled': '0.0', 'ordered': '1.0'}, '213': {'filled': '1.0', 'ordered': '1.0'}, '255': {'filled': '2.0', 'ordered': '2.0'}, '989': {'filled': '5.0', 'ordered': '5.0'}, '990': {'filled': '1'}}",,2020-11-11,39.79
767,20,194,XXX,True,"{'75': {'filled': '0', 'ordered': '1.0'}, '128': {'filled': '1.0', 'ordered': '1.0'}, '216': {'filled': '1.0', 'ordered': '1.0'}, '233': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-11,10.25
768,22,194,XXX,True,"{'24': {'filled': '4.0', 'ordered': '4.0'}, '25': {'filled': '2.0', 'ordered': '2.0'}, '27': {'filled': '1.0', 'ordered': '1.0'}, '48': {'filled': '2.0', 'ordered': '2.0'}, '75': {'filled': '0', 'ordered': '2.0'}, '78': {'filled': '0', 'ordered': '2.0'}, '138': {'filled': '2.0', 'ordered': '2.0'}, '139': {'filled': '2.0', 'ordered': '2.0'}, '143': {'filled': '1.0', 'ordered': '1.0'}, '163': {'filled': '3.0', 'ordered': '3.0'}, '195': {'filled': '6.0', 'ordered': '6.0'}, '198': {'filled': '2.0', 'ordered': '2.0'}, '210': {'filled': '1.0', 'ordered': '1.0'}, '212': {'filled': '4.0', 'ordered': '4.0'}, '213': {'filled': '3.0', 'ordered': '3.0'}, '228': {'filled': '1.0', 'ordered': '1.0'}, '268': {'filled': '0', 'ordered': '6.0'}, '270': {'filled': '6.0', 'ordered': '6.0'}, '274': {'filled': '3.0', 'ordered': '3.0'}, '280': {'filled': '1.0', 'ordered': '1.0'}, '1154': {'filled': '0.0', 'ordered': '3.0'}}",,2020-11-11,63.82
769,30,194,XXX,True,"{'48': {'filled': '1.0', 'ordered': '1.0'}, '274': {'filled': '1'}}",,2020-11-11,2.9
770,33,194,XXX,True,"{'11': {'filled': '0', 'ordered': '1.0'}, '36': {'filled': '1.0', 'ordered': '1.0'}, '75': {'filled': '0', 'ordered': '2.0'}, '76': {'filled': '1.0', 'ordered': '1.0'}, '106': {'filled': '1.0', 'ordered': '1.0'}, '108': {'filled': '0', 'ordered': '1.0'}, '139': {'filled': '1.0', 'ordered': '1.0'}, '195': {'filled': '2.0', 'ordered': '2.0'}, '233': {'filled': '1.0', 'ordered': '1.0'}, '249': {'filled': '1.0', 'ordered': '1.0'}, '275': {'filled': '4.0', 'ordered': '4.0'}, '280': {'filled': '1.0', 'ordered': '1.0'}, '990': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-11,34.09
771,34,194,XXX,True,{'143': {'filled': ''}},,2020-11-11,0.0
772,35,194,XXX,True,"{'27': {'filled': '1.0', 'ordered': '1.0'}, '121': {'filled': '4.0', 'ordered': '4.0'}}",,2020-11-11,14.8
773,38,194,XXX,True,"{'78': {'filled': '0', 'ordered': '2.0'}, '106': {'filled': '1.0', 'ordered': '1.0'}, '181': {'filled': '0', 'ordered': '1.0'}, '182': {'filled': '0', 'ordered': '1.0'}, '228': {'filled': '2.0', 'ordered': '2.0'}, '240': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,11.64
774,41,194,XXX,True,"{'75': {'filled': '0', 'ordered': '1.0'}, '238': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,3.4
775,44,194,XXX,True,"{'11': {'filled': '0', 'ordered': '2.0'}, '36': {'filled': '1.0', 'ordered': '1.0'}, '122': {'filled': '1'}, '210': {'filled': '10.0', 'ordered': '10.0'}, '223': {'filled': '0.4', 'ordered': '0.4'}, '238': {'filled': '1.0', 'ordered': '1.0'}, '240': {'filled': '1.0', 'ordered': '1.0'}, '249': {'filled': '1.0', 'ordered': '1.0'}, '274': {'filled': '1'}, '280': {'filled': '1'}}",,2020-11-11,38.1
776,46,194,Supercoop,True,"{'6': {'filled': '0', 'ordered': '2.0'}, '11': {'filled': '0', 'ordered': '1.0'}, '27': {'filled': '0', 'ordered': '1.0'}, '36': {'filled': '2.0', 'ordered': '2.0'}, '48': {'filled': '0', 'ordered': '2.0'}, '108': {'filled': '0', 'ordered': '2.0'}, '121': {'filled': '0', 'ordered': '1.0'}, '122': {'filled': '0', 'ordered': '2.0'}, '128': {'filled': '3.0', 'ordered': '3.0'}, '143': {'filled': '1', 'ordered': '2.0'}, '156': {'filled': '1.0', 'ordered': '2.0'}, '181': {'filled': '0', 'ordered': '2.0'}, '195': {'filled': '0', 'ordered': '3.0'}, '216': {'filled': '0', 'ordered': '1.0'}, '221': {'filled': '0', 'ordered': '3.0'}, '228': {'filled': '1', 'ordered': '3.0'}, '233': {'filled': '0', 'ordered': '3.0'}, '249': {'filled': '0', 'ordered': '1.0'}, '255': {'filled': '2.0', 'ordered': '2.0'}, '274': {'filled': '0', 'ordered': '3.0'}, '275': {'filled': '2.0', 'ordered': '2.0'}, '280': {'filled': '0', 'ordered': '1.0'}, '990': {'filled': '0', 'ordered': '1.0'}}",,2020-11-11,30.56
777,47,194,XXX,True,"{'163': {'filled': '0.0', 'ordered': '5.0'}}",,2020-11-11,0.0
778,49,194,XXX,True,{'122': {'filled': ''}},,2020-11-11,0.0
779,50,194,XXX,True,"{'6': {'filled': '2.0', 'ordered': '2.0'}, '24': {'filled': '1.0', 'ordered': '1.0'}, '75': {'filled': '0', 'ordered': '2.0'}, '198': {'filled': '1.0', 'ordered': '1.0'}, '213': {'filled': '1.0', 'ordered': '1.0'}, '223': {'filled': '0.3', 'ordered': '0.3'}, '268': {'filled': '0.0', 'ordered': '1.0'}}",,2020-11-11,14.85
780,51,194,XXX,True,"{'27': {'filled': '2.0', 'ordered': '2.0'}, '84': {'filled': '5.0', 'ordered': '5.0'}, '122': {'filled': '3.0', 'ordered': '3.0'}, '143': {'filled': '2.0', 'ordered': '2.0'}, '212': {'filled': '6.0', 'ordered': '6.0'}, '216': {'filled': '3.0', 'ordered': '3.0'}, '221': {'filled': '0', 'ordered': '5.0'}, '228': {'filled': '3', 'ordered': '2.0'}, '249': {'filled': '1'}, '258': {'filled': '3.0', 'ordered': '3.0'}, '280': {'filled': '2.0', 'ordered': '2.0'}, '1154': {'filled': '6.0', 'ordered': '6.0'}}",,2020-11-11,92.57
781,55,194,XXX,True,"{'211': {'filled': '6.0', 'ordered': '6.0'}, '238': {'filled': '2.0', 'ordered': '2.0'}}",,2020-11-11,12.02
782,57,194,XXX,True,"{'990': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,2.35
783,58,194,XXX,True,"{'212': {'filled': '2.0', 'ordered': '2.0'}, '258': {'filled': '1.0', 'ordered': '1.0'}, '268': {'filled': '0', 'ordered': '2.0'}}",,2020-11-11,4.5
784,60,194,XXX,True,"{'156': {'filled': '1'}, '268': {'filled': '0', 'ordered': '1.0'}}",,2020-11-11,8.2
785,61,194,XXX,True,"{'25': {'filled': '3.0', 'ordered': '3.0'}, '75': {'filled': '0', 'ordered': '3.0'}, '139': {'filled': '1.0', 'ordered': '1.0'}, '210': {'filled': '1.0', 'ordered': '1.0'}, '213': {'filled': '1.0', 'ordered': '1.0'}, '268': {'filled': '0', 'ordered': '2.0'}}",,2020-11-11,8.17
786,62,194,XXX,True,"{'25': {'filled': '1.0', 'ordered': '1.0'}, '27': {'filled': '1.0', 'ordered': '1.0'}, '75': {'filled': '0', 'ordered': '2.0'}, '121': {'filled': '1.0', 'ordered': '1.0'}, '182': {'filled': '0', 'ordered': '1.0'}, '268': {'filled': '0', 'ordered': '1.0'}, '990': {'filled': '1.0', 'ordered': '1.0'}}",,2020-11-11,8.73
787,63,194,XXX,True,"{'75': {'filled': '0', 'ordered': '2.0'}}",,2020-11-11,0.0
788,1,196,XXX,True,"{'356': {'filled': '0.3', 'ordered': '0.3'}, '413': {'filled': '0.0', 'ordered': '1.0'}, '428': {'filled': '4.0', 'ordered': '4.0'}, '434': {'filled': '4.0', 'ordered': '4.0'}, '448': {'filled': '1.0', 'ordered': '1.0'}, '479': {'filled': '1.0', 'ordered': '1.0'}, '489': {'filled': '0.13', 'ordered': '0.15'}, '497': {'filled': '0.19'}, '510': {'filled': '0.17'}, '772': {'filled': '1.0', 'ordered': '1.0'}, '837': {'filled': '0.7'}, '954': {'filled': '0.8', 'ordered': '0.7'}, '1040': {'filled': '0.26', 'ordered': '0.3'}, '1076': {'filled': '4.0', 'ordered': '4.0'}, '1335': {'filled': '0.44', 'ordered': '0.45'}, '1347': {'filled': '0.6', 'ordered': '0.8'}, '1464': {'filled': '0.41', 'ordered': '0.4'}, '1467': {'filled': '1.08', 'ordered': '1.0'}}",{'-0.15': 4},2020-11-13,47.19
789,2,196,XXX,True,"{'444': {'filled': '1.0', 'ordered': '1.0'}, '497': {'filled': '0.18'}, '652': {'filled': '1'}, '822': {'filled': '', 'ordered': '1.0'}, '823': {'filled': '1.0', 'ordered': '1.0'}, '837': {'filled': '0.53', 'ordered': '0.5'}, '1040': {'filled': '0.5', 'ordered': '0.5'}, '1055': {'filled': '1.42', 'ordered': '1.6'}, '1347': {'filled': '0.46', 'ordered': '0.5'}}",{'0.15': 3},2020-11-13,14.57
790,6,196,XXX,True,"{'380': {'filled': '1'}, '444': {'filled': '2'}, '510': {'filled': '0.3'}, '1076': {'filled': '2'}, '1078': {'filled': '0.38'}, '1467': {'filled': '1'}}",,2020-11-13,14.37
791,9,196,XXX,True,"{'413': {'filled': '2.0', 'ordered': '2.0'}, '427': {'filled': '8.0', 'ordered': '8.0'}, '434': {'filled': '2.0', 'ordered': '2.0'}, '444': {'filled': '1.0', 'ordered': '1.0'}, '448': {'filled': '1'}, '496': {'filled': '0', 'ordered': '0.3'}, '497': {'filled': '0.29'}, '769': {'filled': '1'}, '772': {'filled': '3.0', 'ordered': '3.0'}, '777': {'filled': '3', 'ordered': '2.0'}, '789': {'filled': '2.0', 'ordered': '2.0'}, '837': {'filled': '1.95'}, '954': {'filled': '2.95', 'ordered': '3.0'}, '1076': {'filled': '3.0', 'ordered': '3.0'}, '1200': {'filled': '2.0', 'ordered': '2.0'}, '1335': {'filled': '0.8', 'ordered': '0.8'}, '1464': {'filled': '1.8', 'ordered': '2.0'}}",,2020-11-13,58.09
792,10,196,XXX,True,"{'1055': {'filled': '0.65'}, '1076': {'filled': '1'}, '1078': {'filled': '0'}, '1467': {'filled': '0.5'}}",,2020-11-13,3.66
793,11,196,XXX,True,"{'427': {'filled': '1.0', 'ordered': '1.0'}, '479': {'filled': '1.0', 'ordered': '1.0'}, '489': {'filled': '0.3', 'ordered': '0.3'}, '497': {'filled': '0.19'}, '563': {'filled': '0.26', 'ordered': '0.25'}, '667': {'filled': '2.0', 'ordered': '2.0'}, '670': {'filled': '2.0', 'ordered': '2.0'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '1'}, '1347': {'filled': '1.1', 'ordered': '1.0'}, '1468': {'filled': '0.0', 'ordered': '2.0'}}",,2020-11-13,27.53
794,12,196,XXX,True,"{'380': {'filled': '1.0', 'ordered': '1.0'}, '413': {'filled': '2.0', 'ordered': '2.0'}, '414': {'filled': '0.3', 'ordered': '0.3'}, '427': {'filled': '4.0', 'ordered': '4.0'}, '434': {'filled': '1.0', 'ordered': '1.0'}, '441': {'filled': '1'}, '444': {'filled': '2.0', 'ordered': '2.0'}, '479': {'filled': '1.0', 'ordered': '1.0'}, '563': {'filled': '0.5', 'ordered': '0.5'}, '652': {'filled': '4.0', 'ordered': '4.0'}, '671': {'filled': '0', 'ordered': '2.0'}, '837': {'filled': '2.55'}, '932': {'filled': '4.0', 'ordered': '4.0'}, '939': {'filled': '1'}, '951': {'filled': '0.4', 'ordered': '0.4'}, '1055': {'filled': '0.6', 'ordered': '0.3'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1078': {'filled': '0.44', 'ordered': '0.6'}, '1085': {'filled': '1.0', 'ordered': '1.0'}, '1200': {'filled': '1.5', 'ordered': '1.5'}, '1335': {'filled': '0.28', 'ordered': '0.5'}, '1434': {'filled': '0', 'ordered': '1.0'}, '1467': {'filled': '0.26'}}",,2020-11-13,55.07
