order_ID,product_ID,name,unit,origin,deposit,category,producer,tax_rate,net_price,bundle_size,supplier_code,amount_ordered,bundles_ordered,net_total_price
180,1336,Endivie Salat,Stück,regional,,Gemüse,,5.0,1.4,6.0,Lindenhof,6.0,1.0,8.399999999999999
181,380,Feldsalat: 80g Schälchen,Schale,Italien,,Gemüse,,5.0,1.22,4.0,125394,4.0,1.0,4.88
181,388,Paprika. rot,kg,Spanien,,Gemüse,,5.0,3.34,5.0,127222,4.8,1.0,16.032
181,413,Salatgurken,Stück,Spanien,,Gemüse,,5.0,0.88,12.0,127365,12.0,1.0,10.56
181,414,Steinchampignons,kg,Deutschland,,Gemüse,,5.0,5.75,1.0,128154,0.94,1.0,5.404999999999999
181,427,"TERRA Vollmilch 3,8 %",1l Karton,Deutschland,,Milchprodukte – Milch,,5.0,0.93,10.0,130027,20.0,2.0,18.6
181,428,"Ökodorf Brodowin, demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,5.0,1.22,6.0,130014,6.0,1.0,7.32
181,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,5.0,0.84,6.0,130127,6.0,1.0,5.04
181,448,"Jumbo Joghurt , cremig gerührt 3,8%",1 Liter Flasche ,Deutschland,0.15,Milchprodukte – Joghurt,,5.0,1.58,6.0,130165,6.0,1.0,9.48
181,455,Söbbeke- Joghurt Mango Vanille 3.8% ,500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,5.0,1.38,6.0,130268,0.0,1.0,0.0
181,479,Mozzarella Duopack 2x100g,Stück,Schweiz,,Milchprodukte – Käse,,5.0,1.29,6.0,13066450,6.0,1.0,7.74
181,485,Deichkäse Jung 10 Wochen gereift  ca. 0.7kg                  mit Rotschmierekultur und Weißwein gepflegt  ,kg ,BAC Deutschland,,Milchprodukte – Käse,,5.0,14.25,0.7000000000000001,170185,0.0,1.0,0.0
181,489,"Nordseekäse, 6 Monate an Meeresluft gereift, aromatisch süß mit angenehmer Salznote, edles Milcharoma   1,5 kg               ",kg,Thiese Mejeri Dänemark,,Milchprodukte – Käse,,5.0,14.89,1.5,180120,1.5,1.0,22.335
181,518,Cornflakes Original,375g,Deutschland,,Müsli und Flocken,,5.0,1.58,10.0,420825,10.0,1.0,15.8
181,557,Linsen rot - Morgenland,500g,Türkei,,Hülsenfrüchte,,5.0,1.11,6.0,414146,6.0,1.0,6.66
181,574,"Jasmin Reis, weiß  5kg",5kg,Thailand,,Reis,,5.0,16.1,1.0,415988,1.0,1.0,16.1
181,621,Bio Planete Sonnenblumenöl nativ,500ml Flasche,Frankreich,,"Öl, Essig, Soßen",,5.0,2.6,6.0,459012,6.0,1.0,15.600000000000001
181,652,"Kalamata Oliven al Naturale, entkernt  175g",175g Glas,Griechenland,,Konserven und Gläser,,5.0,2.75,6.0,431311,6.0,1.0,16.5
181,655,Kichererbsen (De Rit),350g Glas,Niederlande,,Konserven und Gläser,,5.0,1.08,6.0,448642,6.0,1.0,6.48
181,667,NATUMI Haferdrink natural,1l Karton,Deutschland,,Vegan – Drinks,,16.0,1.31,12.0,463301,12.0,1.0,15.72
181,670,Taifun Räuchertofu Mandel Sesam,200g,Deutschland,,Vegan,,5.0,1.96,6.0,200374,6.0,1.0,11.76
181,685,Frische Ravioli mit Rucola u Ricotta,250g Beutel,Italien,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",,5.0,2.4,6.0,131571,6.0,1.0,14.399999999999999
181,705,"Neumarkter Lammsbräu, alkoholfrei","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,16.0,0.6000000000000001,10.0,404130,10.0,1.0,6.000000000000001
181,706,"Neumarkter Lammsbräu Radler, alkoholfrei ","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,16.0,0.64,10.0,404132,20.0,2.0,12.8
181,768,Lyoner mit Pistazien Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.25,3.0,273820,6.0,2.0,7.5
181,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.31,3.0,273221,6.0,2.0,7.86
181,784,Ländjäger 4 Stück    120g,Stück,Deutschland,,Fleisch & Wurst,,5.0,2.66,3.0,273625,3.0,1.0,7.98
181,852,"Frisches Pesto Basilikum, vegan",165g,Deutschland,,Konserven und Gläser,bio-verde,5.0,2.39,6.0,13135810,6.0,1.0,14.34
181,868,"H-Milch Terra Vollmilch 3,8% , Karton",1 Karton,regional,,Milchprodukte – Milch,Terra,5.0,0.9500000000000001,12.0,130068,12.0,1.0,11.4
181,872,Le Brie mit Walnüssen,kg,Deutschland,,Milchprodukte – Käse,,5.0,12.69,1.0,160042,1.0,1.0,12.69
181,931,Spreewälder Gewürzgurken ,530g // ATG 300g,Regional,,Konserven und Gläser,Terra ,5.0,1.6400000000000001,8.0,431862,8.0,1.0,13.120000000000001
181,932,"Lassi Himbeere / 3,5 % Fett (250 ml)",Becher,DE,,Milchprodukte – Joghurt,,5.0,0.98,6.0,13079972,6.0,1.0,5.88
181,954,Apfel Holsteiner Cox,kg,Deutschland,,Obst,,5.0,2.45,9.0,112083,9.0,1.0,22.05
181,1039,Stangensellerie (ohne Tüte),Stück,Deutschland,,Gemüse,,5.0,1.56,10.0,122545,10.0,1.0,15.600000000000001
181,1043,Kräuterseitling (im Korb),kg,Deutschland,,Gemüse,,5.0,9.95,1.0,128391,0.97,1.0,9.651499999999999
181,1055,Süßkartoffeln,kg,Spanien,,Gemüse,,16.0,1.54,6.0,122655,6.5,1.0,10.01
181,1073,Neutral Gesichtsfluid,50ml,Deutschland,,Kosmetik / Drogeriewaren,Lavera,16.0,6.69,1.0,755806,1.0,1.0,6.69
181,1077,Blumenkohl,Stück,Frankreich,,Gemüse,,5.0,3.04,8.0,126320,8.0,1.0,24.32
181,1083,Maultaschen mit Spinat und Lauch- vegan,240g Packung,Deutschland,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",Pasta Nuova,5.0,1.7000000000000002,6.0,131559,6.0,1.0,10.200000000000001
181,1112,"Artischocken, violett",Stück,Italien,,Gemüse,,5.0,1.08,16.0,126500,16.0,1.0,17.28
181,1200,Möhren / Brodowin,kilo,regional,,Gemüse,,5.0,1.29,10.0,120605,10.2,1.0,13.158
181,1214,"Ahoi Coopies: *Überraschungskäse*, mittelhart bis hart, bis max. 25 Euro/kg",kg,je nach ausgewähltem Käse,,Milchprodukte – Käse,,5.0,25.0,1.5,ÜBERRASCHUNGSKÄSE,1.5,1.0,37.5
181,1300,Portobello ( Riesenchampignons ) ,kg,Deutschland,,Gemüse,Terra,5.0,5.65,1.5,128171,1.7,1.0,9.605
181,1311,Haferflocken Kleinblatt,2.5kg,Deutschland,,Müsli und Flocken,Terra,5.0,5.04,3.0,417782,1.0,1.0,5.04
181,1335,Cherry-Strauchtomaten,kg,Italien,,Gemüse,,5.0,3.95,3.0,127182,3.0,1.0,11.850000000000001
181,1343,Clementinen Primosole/ Marisole Kal 1-4,kg,Spanien,,Obst,,5.0,2.4,6.0,111350,6.0,1.0,14.399999999999999
181,1360,Sesamöl mild geröstet. 250ml,250ml,Frankreich,,"Öl, Essig, Soßen",BioPlanete,5.0,3.33,6.0,459069,6.0,1.0,19.98
182,new_product_1,Tomatenmark Rapunzel,130g,,,,,5.0,0.66,,,1.0,,0.66
182,new_product_2,Fruchtschnitte Ayurveda,40g,,,,,5.0,0.62,,,1.0,,0.62
182,new_product_3,Steinsalz Bayern,500g,,,,,5.0,1.12,,,2.0,,2.24
182,new_product_4,Eier,Stück,,,,,5.0,0.33,,,12.0,,3.96
182,new_product_5,Gläserne Molkerei Fassbutter Sauerrahm. gesalzen,250g,,,,,5.0,2.28,,,2.0,,4.56
182,new_product_6,[schon abgeholt] Zuckermais (Green Organics),1 Glas,,,,,5.0,0.9,,,1.0,,0.9
182,new_product_7,[schon abgeholt] Davidu Honig Friedenau,500g,,,,,5.0,7.5,,,1.0,,7.5
182,new_product_8,Davidu Honig Friedenau,250g,,,,,5.0,4.0,,,2.0,,8.0
182,new_product_9,Sauerkirschnektar,750ml,,,,,5.0,2.27,,,1.0,,2.27
182,new_product_10,Rosinen. Projekt,500g,,,,,5.0,2.93,,,3.0,,8.790000000000001
182,new_product_11,Weiße Johannisbeeren Konfitüre,Glas,,,,,5.0,2.1,,,2.0,,4.2
182,new_product_12,Rote Johannisbeeren Konfitüre,200g,,,,,5.0,2.0,,,2.0,,4.0
182,new_product_13,[schon abgeholt] Eier,Stck,,,,,5.0,0.33,,,6.0,,1.98
182,new_product_14,Cornflakes Original (Barnhouse),375g,,,,,5.0,1.58,,,3.0,,4.74
182,new_product_15,Davidu Honig Friedenau,500g,,,,,5.0,7.5,,,1.0,,7.5
182,new_product_16,"Jumbo Joghurt . cremig gerührt 3,8%",1 l,,0.15,,,5.0,1.71,,,1.0,,1.71
188,1327,"Rehbraten aus der Keule (Oberschale, Unterschale, Nuss) (TK)",kg,Revier Groß Fredenwalde (Uckermark),,Fleisch & Wurst,,5.0,30.48,0.30000000000000004,,0.3,1.0,9.144
188,1329,Rehleber (TK),kg,Revier Groß Fredenwalde (Uckermark),,Fleisch & Wurst,,5.0,28.57,0.30000000000000004,,0.3,1.0,8.571
193,1364,Roggen,750g Stück,Alt-Treptow,,Brot,,5.0,2.39,1.0,2,1.0,1.0,2.39
193,1367,Sesam,1000g Stück,Alt-Treptow,,Brot,,5.0,3.1,1.0,7,1.0,1.0,3.1
193,1370,Kartoffel - Dinkel (Ka-Di),750g Stück,Alt-Treptow,,Brot,,5.0,3.27,1.0,22,2.0,2.0,6.54
193,1374,"Bauernbrot, lang",1000g Stück,Alt-Treptow,,Brot,,5.0,3.49,1.0,602,1.0,1.0,3.49
193,1376,Hanfkruste,500g Stück,Alt-Treptow,,Brot,,5.0,2.77,1.0,634,1.0,1.0,2.77
193,1381,Weizentoast Saaten,500g Stück,Alt-Treptow,,Brot,,5.0,2.35,1.0,504,2.0,2.0,4.7
193,1383,Rosinenzopf,300g Stück,Alt-Treptow,,Brot,,5.0,2.85,1.0,1402,1.0,1.0,2.85
193,1389,"Ciabatta, Olive",300g Stück,Alt-Treptow,,Brot,,5.0,1.99,1.0,1322,3.0,3.0,5.97
193,1390,Laugenbrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.52,1.0,1530,4.0,4.0,2.08
193,1391,Laugenstange,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.62,1.0,1531,1.0,1.0,0.62
193,1397,Vollkornbrötchen mit  Saaten,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.41000000000000003,1.0,1651,7.0,7.0,2.87
193,1398,Roggentaler,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.62,1.0,1580,2.0,2.0,1.24
193,1404,Baguettebrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.53,1.0,1700,3.0,3.0,1.59
193,1405,Rosinenbrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,0.55,1.0,1590,6.0,6.0,3.3000000000000003
193,1412,Veganes Croissant,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,1.11,1.0,1900,1.0,1.0,1.11
193,1416,Laugencroissant,Stück,Alt-Treptow,,Brot – Brötchen,,5.0,1.05,1.0,1854,2.0,2.0,2.1
193,1419,Apfel Dinkel Ecke,Stück,Alt-Treptow,,Brot - Kleingebäck,,5.0,0.7000000000000001,1.0,1959,6.0,6.0,4.2
193,1420,Berry-Scone,Stück,Alt-Treptow,,Brot - Kleingebäck,,5.0,1.19,1.0,6100,6.0,6.0,7.14
193,1421,Zimtschnecken,Stück,Alt-Treptow,,Brot - Kleingebäck,,5.0,1.19,10.0,6113,10.0,1.0,11.899999999999999
193,1422,Feta Spinat Tasche,Stück,Alt-Treptow,,Brot - Kleingebäck,,5.0,1.44,1.0,1964,3.0,3.0,4.32
194,6,"Dolmas Weinblätter gefüllt mit Reis, Projekt",280g,Türkei,,Konserven und Gläser,,5.0,2.73,6.0,1204410,6.0,1.0,16.38
194,11,Kokos-Chips,175g,Sri Lanka,,Backzutaten,,5.0,1.54,6.0,314365,6.0,1.0,9.24
194,24,Soja-Schnetzel grob,125g,Frankreich,,Vegan,,5.0,1.06,6.0,704515,6.0,1.0,6.36
194,25,Soja-Schnetzel fein,125g,Frankreich,,Vegan,,5.0,1.06,6.0,704565,6.0,1.0,6.36
194,27,Birnen-Apfel-Kraut,250g,EU,,Aufstriche – fruchtiges,,5.0,2.16,6.0,1500645,6.0,1.0,12.96
194,36,Popcorn-Mais,500g,Ungarn,,Getreideprodukte,,5.0,1.52,6.0,404330,6.0,1.0,9.120000000000001
194,48,Linsen rot,500g,Italien,,Hülsenfrüchte,,5.0,2.24,6.0,702630,6.0,1.0,13.440000000000001
194,66,"Frischkäse, Doppelrahm 70%",175g,EU,,Milchprodukte – Käse,,5.0,1.23,6.0,1102245,6.0,1.0,7.38
194,75,Kokosmilch,400ml,Sri Lanka,,Konserven und Gläser,,5.0,1.4100000000000001,6.0,1906200,18.0,3.0,25.380000000000003
194,76,Original Rapunzel Müsli,2kg,EU/nEU,,Müsli und Flocken,,5.0,8.2,5.0,800160,5.0,1.0,41.0
194,78,Basis Müsli,2kg,EU/nEU,,Müsli und Flocken,,5.0,4.92,5.0,800330,5.0,1.0,24.6
194,84,Mond & Sterne Müsli,1kg,EU/nEU,,Müsli und Flocken,,5.0,5.1,5.0,801660,15.0,3.0,76.5
194,106,Erdnussmus Crunchy mit Salz,500g,nEU,,Aufstriche – nussiges,Rapunzel,5.0,3.12,6.0,110400,6.0,1.0,18.72
194,108,Kokos- & Mandelmus mit Dattel,250g,EU/nEU,,Aufstriche – nussiges,Rapunzel,5.0,4.36,6.0,130210,6.0,1.0,26.160000000000004
194,121,"Gemischte Oliven mit Kräutern, ohne Stein geölt",170g,Griechenland,,Konserven und Gläser,,5.0,3.16,6.0,1202890,18.0,3.0,56.88
194,122,"Olivenöl fruchtig, nativ extra","0,50l",Italien,,"Öl, Essig, Soßen",,5.0,4.4,6.0,1000640,6.0,1.0,26.400000000000002
194,128,"Sesam ungeschält HIH, demeter",500g,Ägypten,,Nüsse und Kerne,,5.0,3.03,6.0,600745,6.0,1.0,18.18
194,138,"Pesto Rosso, vegan",130ml,EU/nEU,,Konserven und Gläser,,5.0,2.35,6.0,1203365,6.0,1.0,14.100000000000001
194,139,"Pesto Verde, vegan",130ml,EU/nEU,,Konserven und Gläser,,5.0,2.35,6.0,1203385,6.0,1.0,14.100000000000001
194,143,Milchreis Spitzenreis Rundkorn weiß,500g,Italien,,Reis,,5.0,1.72,6.0,405690,6.0,1.0,10.32
194,156,Samba Haselnuss,750g,EU/nEU,,Aufstriche – nussiges,,5.0,8.2,6.0,160590,6.0,1.0,49.199999999999996
194,163,Nirwana vegane Schokolade mit Praliné-Füllung HIH,100g,EU/nEU,,Schokolade,,5.0,1.45,12.0,1430340,12.0,1.0,17.4
194,181,Dattelsüße HIH,250g,Tunesien,,Backzutaten,,5.0,2.42,4.0,1400190,4.0,1.0,9.68
194,182,Kokosblütenzucker,250g,Indonesien,,Backzutaten,,5.0,2.36,4.0,1400860,4.0,1.0,9.44
194,195,"Spaghettini Semola, no.3",500g,Italien,,Nudeln,,5.0,0.97,12.0,503560,12.0,1.0,11.64
194,198,Spirelli Semola,kg,Italien,,Nudeln,,5.0,1.65,5.0,503715,5.0,1.0,8.25
194,210,Tomaten geschält in der Dose,800g,Italien,,Konserven und Gläser,,5.0,1.42,6.0,1300555,12.0,2.0,17.04
194,211,Tomaten geschält in der Dose,400g,Italien,,Konserven und Gläser,,5.0,0.87,6.0,1300560,6.0,1.0,5.22
194,212,Pizzatomaten,330g,Italien,,Konserven und Gläser,,5.0,1.22,6.0,1300650,24.0,4.0,29.28
194,213,Passata,680g,Italien,,Konserven und Gläser,,5.0,1.22,6.0,1300850,6.0,1.0,7.32
194,216,"Feigen Soft, Projekt",200g,Türkei,,Trockenfrüchte,,5.0,3.06,6.0,300150,6.0,1.0,18.36
194,221,Apfel-Chips,75g,Deutschland,,Trockenfrüchte,,5.0,1.7000000000000002,8.0,307175,8.0,1.0,13.600000000000001
194,223,Getrocknete Mangos HIH,kg,Burkina Faso,,Trockenfrüchte,,5.0,18.2,1.0,313005,1.0,1.0,18.2
194,228,"Rosinen, Projekt",500g,Türkei,,Trockenfrüchte,,5.0,2.71,8.0,303125,8.0,1.0,21.68
194,233,Maulbeeren,100g,Türkei,,Trockenfrüchte,,5.0,2.08,8.0,313510,8.0,1.0,16.64
194,238,Nero d´Avola IGT,"0,75l",Italien,,Getränke – Wein,,16.0,3.4,6.0,2002930,6.0,1.0,20.4
194,240,Tempranillo Vino de la Tierra de Castilla,"0,75l",Spanien,,Getränke – Wein,,16.0,3.1,6.0,2005035,6.0,1.0,18.6
194,249,FruchtGarten Himbeere - 70% Fruchtanteil,225g,EU/nEU,,Aufstriche – fruchtiges,,5.0,1.74,6.0,5000045,6.0,1.0,10.44
194,255,Feiner Senf,160ml,EU/nEU,,"Öl, Essig, Soßen",,5.0,1.24,6.0,5700015,6.0,1.0,7.4399999999999995
194,258,Soul Kitchen Tikka Masala,420ml,EU/nEU,,Konserven und Gläser,,5.0,2.06,6.0,5800005,6.0,1.0,12.36
194,268,streich`s drauf Basitom - (Basilikum / Tomate),160g,EU/nEU,,Aufstriche – herzhaft,,5.0,1.63,6.0,5100410,12.0,2.0,19.56
194,270,streich`s drauf Arrabitom - (Arrabiata / Tomate),160g,EU/nEU,,Aufstriche – herzhaft,,5.0,1.63,6.0,5100440,6.0,1.0,9.78
194,274,Tomatenmark,130g,EU/nEU,,Konserven und Gläser,,5.0,0.66,6.0,5600030,6.0,1.0,3.96
194,275,Tomatensauce Gemüse Bolognese,340ml,EU/nEU,,Konserven und Gläser,,5.0,1.6600000000000001,6.0,5600120,6.0,1.0,9.96
194,280,Jasmin Spitzenreis Langkorn weiß (Thailand),500g,Thailand,,Reis,Rapunzel,5.0,1.8,6.0,406370,6.0,1.0,10.8
194,989,Aprikosenkernmus mit Mandelmus 250g,g,EU/nEU,,Aufstriche – nussiges,Rapunzel,5.0,4.89,6.0,180500,6.0,1.0,29.339999999999996
194,990, Tahin (Sesammus) 250g,g,nEU,,Aufstriche – nussiges,Rapunzel,5.0,2.35,6.0,170100,6.0,1.0,14.100000000000001
194,1154,Tomatensauce Kinder mit Apfelsüße 340g,Gläser,EU,,Konserven und Gläser,Zwergenwiese ,16.0,1.6600000000000001,6.0,5600125,6.0,1.0,9.96
196,356,"Ingwer frisch, regional",kg,regional,,Obst,,5.0,16.25,1.0,118063,1.0,1.0,16.25
196,380,Feldsalat: 80g Schälchen,Schale,Italien,,Gemüse,,5.0,1.22,4.0,125394,4.0,1.0,4.88
196,413,Salatgurken,Stück,Spanien,,Gemüse,,5.0,1.15,12.0,127365,12.0,1.0,13.799999999999999
196,414,Steinchampignons,kg,Deutschland,,Gemüse,,5.0,5.75,1.0,128154,1.0,1.0,5.75
196,427,TERRA Vollmilch 3.8 %,1l Karton,Deutschland,,Milchprodukte – Milch,,5.0,0.91,10.0,130027,30.0,3.0,27.3
196,428,"Ökodorf Brodowin. demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,5.0,1.26,6.0,130014,6.0,1.0,7.5600000000000005
196,434,"Gläserne Molkerei Fassbutter Sauerrahm, natur",250g,regional,,Milchprodukte – Butter & Schmalz,,5.0,2.2800000000000002,10.0,131055,10.0,1.0,22.800000000000004
196,441,Lassi Mango  230ml,230ml,Schweiz,,Milchprodukte – Joghurt,,5.0,0.96,6.0,13076130,6.0,1.0,5.76
196,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,5.0,0.84,6.0,130127,12.0,2.0,10.08
196,448,"Jumbo Joghurt , cremig gerührt 3,8%",1 Liter Flasche ,Deutschland,0.15,Milchprodukte – Joghurt,,5.0,1.58,6.0,130165,6.0,1.0,9.48
196,479,Mozzarella Duopack 2x100g,Stück,Schweiz,,Milchprodukte – Käse,,5.0,1.29,6.0,13066450,6.0,1.0,7.74
196,489,"Nordseekäse. 6 Monate an Meeresluft gereift, aromatisch süß mit angenehmer Salznote, edles Milcharoma   1,5 kg               ",kg,Thiese Mejeri Dänemark,,Milchprodukte – Käse,,5.0,14.89,1.5,180120,1.9,1.0,28.291
196,496,"Gouda. 6 Wochen gereift    1,8kg                  ",kg,Deutschland,,Milchprodukte – Käse,,5.0,11.31,1.8,144135,0.0,1.0,0.0
196,497,"Bernsteinkäse, 3 Monate gereift   1,7kg                             leicht süß, nussig, milchig    ",kg,Dänemark,,Milchprodukte – Käse,,5.0,12.66,1.7000000000000002,180124,1.7,1.0,21.522
196,510,"L'amour Rouge d'Antoine ca 0,8kg                                  , Nachfüllpack, Weichkäse-pikant würzig   ",kg,Deutschland,,Milchprodukte – Käse,,5.0,16.99,0.8,160664,0.8,1.0,13.591999999999999
196,563,Medjuhl Datteln,kg,Israel,,Obst,,5.0,11.2,2.0,118018,2.0,1.0,22.4
196,652,"Kalamata Oliven al Naturale, entkernt  175g",175g Glas,Griechenland,,Konserven und Gläser,,5.0,2.75,6.0,431311,6.0,1.0,16.5
196,655,Kichererbsen (De Rit),350g Glas,Niederlande,,Konserven und Gläser,,5.0,1.08,6.0,448642,6.0,1.0,6.48
196,667,NATUMI Haferdrink natural,1l Karton,Deutschland,,Vegan – Drinks,,16.0,1.31,12.0,463301,12.0,1.0,15.72
196,668,Natumi Haferdrink mit Calcium,1l Karton,Deutschland,,Vegan – Drinks,,16.0,1.3599999999999999,12.0,463319,12.0,1.0,16.32
196,670,Taifun Räuchertofu Mandel Sesam,200g,Deutschland,,Vegan,,5.0,1.96,6.0,200374,6.0,1.0,11.76
196,671,Taifun Black Forest Tofu,200g,Deutschland,,Vegan,,5.0,1.9,6.0,200253,0.0,1.0,0.0
196,676,Soja Cuisine ,200ml,Italien,,Vegan,,5.0,0.67,15.0,462139,15.0,1.0,10.05
196,701,Wasser St.Leonhardt Lichtquelle,1l Flasche,Deutschland,0.15,Getränke – Wasser,,16.0,0.71,6.0,129267,6.0,1.0,4.26
196,769,Bierschinken mit Pistazien Terra 70g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.3900000000000001,3.0,273830,3.0,1.0,4.17
196,772,Mortadella 80g - Aufschnitt,Stück,Italien,,Fleisch & Wurst,,5.0,1.83,5.0,259364,5.0,1.0,9.15
196,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.31,3.0,273221,6.0,2.0,7.86
196,789,Kassler Terra 80g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.69,3.0,273840,3.0,1.0,5.07
196,818,"Mandel Wohltuende Gesichtscreme, Weleda",30ml,Deutschland,,Kosmetik / Drogeriewaren,,16.0,7.79,1.0,818274,1.0,1.0,7.79
196,822,Wildrose Pflegeöl. Weleda,100ml ,Deutschland,,Kosmetik / Drogeriewaren,,16.0,10.25,1.0,821575,0.0,1.0,0.0
196,823,Lavera Neutral Deo Roll-on,50ml,Deutschland,,Kosmetik / Drogeriewaren,,16.0,2.89,1.0,756106,1.0,1.0,2.89
196,837,Bananen (kleine Kiste 13kg),kg,Dominikanische Republik,,Obst,,5.0,1.69,13.0,116414,13.0,1.0,21.97
196,932,"Lassi Himbeere / 3,5 % Fett (250 ml)",Becher,DE,,Milchprodukte – Joghurt,,5.0,0.98,6.0,13079972,6.0,1.0,5.88
196,939,Fleischsalat / 150g,Becher (je 150g),DE,,Fleisch & Wurst,GRH,5.0,1.48,3.0,13124534,3.0,1.0,4.4399999999999995
196,951,"Rucola Salat, lose 1kg Tüte",kg,Italien,,Gemüse,,5.0,8.3,1.0,125426,1.0,1.0,8.3
196,954,Apfel Holsteiner Cox,kg,Deutschland,,Obst,,5.0,2.45,9.0,112083,9.0,1.0,22.05
196,1040,"Paprika, gelb",kg,Spanien,,Gemüse,,5.0,2.74,2.5,127238,2.5,1.0,6.8500000000000005
196,1055,Süßkartoffeln,kg,Spanien,,Gemüse,,16.0,1.54,6.0,122655,6.0,1.0,9.24
196,1076,Avocado Hass (18-20 Stück),Stück,Spanien,,Gemüse,,5.0,1.22,18.0,1161204,40.0,2.0,48.8
196,1077,Blumenkohl,Stück,Deutschland,,Gemüse,,5.0,2.03,8.0,126322,8.0,1.0,16.24
196,1078,Broccoli,kg,Italien,,Gemüse,,5.0,2.77,5.0,126425,4.48,1.0,12.409600000000001
196,1082,Reisdrink natural ,1l Karton,DE,,Vegan – Drinks,Natumi,16.0,1.31,12.0,463299,0.0,1.0,0.0
196,1085,Maultaschen mit Gemüse Füllung,250g Packung,Deutschland,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",Bio Verde,5.0,1.98,6.0,13157070,6.0,1.0,11.879999999999999
196,1200,Möhren / Auehof,kg,regional,,Gemüse,,5.0,1.28,10.0,120605,10.0,1.0,12.8
196,1294,Vivani feine bitter 85%,100g,DE,,Schokolade,Vivani,5.0,1.56,10.0,485767,10.0,1.0,15.600000000000001
196,1311,Haferflocken Kleinblatt,2.5kg,Deutschland,,Müsli und Flocken,Terra,5.0,4.98,1.0,417782,2.0,2.0,9.96
196,1335,Cherry-Strauchtomaten,kg,Italien,,Gemüse,,5.0,3.98,3.0,127182,3.0,1.0,11.94
196,1347,Kaki Rojo Brillante 16-18Stück,kg,Spanien,,Obst,,5.0,2.96,3.0,1180390,3.0,1.0,8.879999999999999
196,1434,Frische Kürbisgnocchetti,400g,,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",,5.0,1.88,6.0,131503,0.0,1.0,0.0
196,1464,Satsumas ,kg,Griechenland,,Obst,,5.0,2.08,6.0,111335,6.0,1.0,12.48
196,1467,Birne Xenia,kg,regional,,Obst,,5.0,2.88,6.0,112257,6.0,1.0,17.28
196,1468,Riedburger Helles alkoholfrei,"0,5 l Flaschen",Deutschland,0.08,Getränke – Bier,,5.0,0.8200000000000001,10.0,404157,10.0,1.0,8.200000000000001
197,new_product_1,KORREKTURBUCHUNG Bio-Mandel-Zimtlebkuchen. lose,0.1,,,,,5.0,1.67,,,2.3,,3.8409999999999997
197,new_product_2,GREEN Rapsöl,500g,,,,,5.0,1.94,,,1.0,,1.94
197,new_product_3,Quittengelee Tonkabohne,250g,,,,,5.0,2.0,,,1.0,,2.0
197,new_product_4,Zwergenwiese Bärlauch Streich ,180g Glas,,,,,5.0,1.88,,,1.0,,1.88
197,new_product_5,Davidu Honig Friedenau,250g Glas,,,,,5.0,4.0,,,2.0,,8.0
197,new_product_6,Cafe Chavalo Bio- Edelbitterschokolade 75% mit Kakao aus Nicaragua,100g,,,,,5.0,2.1,,,2.0,,4.2
197,new_product_7,Apfelsaft naturtrüb,0.7l Flasche,,,,,5.0,1.3,,,2.0,,2.6
197,new_product_8,Buttermilch,500ml Becher,,,,,5.0,0.56,,,2.0,,1.12
197,new_product_9,California Frischkäse Doppelrahmstufe,150g,,,,,5.0,1.1,,,1.0,,1.1
197,new_product_10,Zuckermais (Green Organics),350g Glas,,,,,5.0,0.97,,,1.0,,0.97
197,new_product_11,Söbbeke Rote Grütze,500g Becher,,,,,5.0,2.58,,,1.0,,2.58
197,new_product_12,Sanchon Brotaufstrich Fenchel Toskana,190g,,,,,5.0,1.92,,,1.0,,1.92
197,new_product_13,Eier Mini,Stück,,,,,5.0,0.23,,,12.0,,2.7600000000000002
197,new_product_14,Buttermilch,500ml Becher,,,,,5.0,0.52,,,2.0,,1.04
